Date,NVDA,MSFT,GS,JPM,TLT,GLD,SPY
2022-04-06,151.27746167221346,340.3650649932383,257.5552577784225,150.10041603927723,83.63576911188039,231.95684075297459,428.44654294684153
2022-04-07,149.47090034081845,340.9994224066116,255.3999901607287,151.84854175033485,83.66381236828137,234.8396056287552,429.1348482346619
2022-04-08,153.42626515695855,345.3814345899274,262.82317877864256,155.183346853014,83.76964766081016,236.17431983594037,433.57973565702184
2022-04-11,155.49223075259354,358.57248990079984,265.06756672747673,156.89419888373808,84.61848986610094,239.5684395602254,438.44170569603017
2022-04-12,144.84424978248967,353.2793070320517,252.82464957208404,153.60766860299205,85.2025042855849,241.63342105488675,428.10860250537377
2022-04-13,138.35817183792696,349.5606979666678,250.6953117916426,151.98066830898418,85.46932626964475,247.8300724242619,426.3420534691984
2022-04-14,142.98071837477568,357.7836799760241,259.434429322606,155.64208793680135,83.68779576725268,246.72374756237858,435.3748727529466
2022-04-15,139.0058384849846,353.73940618779983,254.99466134960474,155.79153539037696,84.3580787698509,248.57853889515266,433.6245243904227
2022-04-18,139.0063732694545,354.86854462190894,250.51438257865124,150.85108494627445,84.7145664840412,249.36049682261148,433.6864227003013
2022-04-19,145.9351975472798,368.9852640481594,250.81526193040068,150.67529797961208,85.00435861585608,255.8116763242751,442.9909268561319
2022-04-20,151.12997348919384,371.12602720282814,248.73214475327674,150.89659269127588,84.15989540108897,254.8559122180258,444.7233416749419
2022-04-21,158.76664952327516,375.180693464787,241.3662250350806,148.40530898283637,83.75267961072636,254.7152098528654,445.22820588915437
2022-04-22,157.63616728857656,378.80936036613986,236.08413991830616,145.43161381808525,84.47454091617678,253.64452730596764,439.167347378167
2022-04-25,161.03713831323805,387.88197225660343,238.18305737126317,143.91112889043575,84.9981998567175,250.35597525565922,442.26498344060474
2022-04-26,156.95054977046846,378.28365679928515,234.14885751467546,141.85583247306704,84.71385828167485,251.27250732252617,436.28586628781693
2022-04-27,161.85471808994717,383.7277365300185,233.3750162686223,140.49723769927584,83.53790813365933,251.25333976851152,437.71983473955913
2022-04-28,150.82207624698873,372.2876939223827,226.29040595446153,139.285177220168,82.63129354654527,246.85969824922554,432.40366547998946
2022-04-29,157.31586442326517,373.3412259668839,225.28800167312767,139.65862402395095,80.9124521547386,241.69470711346537,434.0916312598588
2022-05-02,165.05027161637986,376.8125434647528,227.5034210635286,142.16183146286647,82.17222019825243,241.76477447443654,438.16323856139496
2022-05-03,174.59587784846542,375.26725404794036,232.4400222372971,143.09496646960494,82.00450911446924,241.52929332707322,439.7314595670279
2022-05-04,169.67383637142896,373.46011967232226,235.13349021692497,144.12860577800956,82.05529296606167,242.90703899072844,436.88470240660223
2022-05-05,173.70775921248617,380.9601662724694,247.22719914290903,149.04123760167474,81.36913960081434,244.8009807690965,446.7235076667328
2022-05-06,171.11314193581939,376.98410686770274,248.2353833704695,148.36162739312695,81.12819312764346,244.82170200608144,447.48603114000366
2022-05-09,168.20337309319333,364.9775491878272,238.06812937405363,142.24661823139672,80.58558917960336,243.56362441642744,436.3991073737902
2022-05-10,164.85307909186315,358.6164571550166,234.7045612040307,142.44744862390033,81.12987902098877,243.924603831857,432.11878013607895
2022-05-11,162.8916216801243,359.0697742854415,236.7286898914776,142.19627608212986,81.17757079585844,239.5092397322523,432.15934898184497
2022-05-12,166.87757631945408,360.47508091355,244.65535127675108,144.51590265372954,81.09207871568053,239.79988939530267,436.10276179895277
2022-05-13,166.4897671453399,360.87427612051596,248.05287761237918,147.81755830247636,80.95153124139942,241.80205149649672,436.78269306651504
2022-05-16,170.5833994728069,359.73710205544796,252.88264239034044,152.93132713541428,80.5834177020787,237.19666796515997,439.27358159129324
2022-05-17,177.25739498739296,367.2744713699061,256.57951989876904,156.0656856852186,80.71367820005312,240.43552517029556,447.2219110967829
2022-05-18,185.8137709528957,374.95090175219684,263.31361729684943,158.69109207551048,80.05006092608315,244.2888683462763,454.7676042062399
2022-05-19,190.6067490621415,378.8211543781863,262.4425524103384,158.40163509800874,81.02738358013798,246.44017818547897,452.23809558895584
2022-05-20,189.58437541482922,388.3352536531661,263.38768945440216,156.37385034364033,82.4636315787177,249.08647540793632,452.9899808677781
2022-05-23,187.67912454799549,393.4082988520594,261.89982344176076,157.42751272796002,82.89001642312647,250.0632193445692,454.0324780724057
2022-05-24,186.89993055178098,399.09199596487963,259.3549438250298,154.1323800631772,83.51231946560193,251.88075145862007,454.24596797022247
2022-05-25,189.43236515063586,399.04077558009124,263.05794481278883,155.68921608848785,83.04154918836394,251.0939075385457,461.3224422818628
2022-05-26,179.95403582758786,395.5324705990778,254.07335916139272,151.66918559364993,83.1205098649777,245.92347240607222,455.0034747278708
2022-05-27,178.0991378788189,382.3211476439394,254.6707890936319,153.81615259404288,84.10905959804353,247.53351425918697,452.4200886409646
2022-05-30,185.60675028102557,397.25034485020166,263.51797249760995,156.50021128460386,83.99796804788544,249.05468123553294,456.5050029652822
2022-05-31,188.47257033183897,412.9148256148277,269.8035075187368,161.4875115898068,83.9073244366012,249.38078800997258,465.0260431336377
2022-06-01,184.08808399473466,404.1425782995035,272.9057297357412,164.79997600329634,83.09900216851773,251.17764490184095,464.1577945361768
2022-06-02,186.19962756551,408.495861936621,278.5509612448483,167.4560577131497,83.9535263924853,252.88020946226044,469.21628432672776
2022-06-03,181.7721593055144,418.5663244109857,282.0038383219237,170.15887208425306,82.78064109284855,250.34196839864558,475.3846291535777
2022-06-06,183.56318885280578,408.32559127835924,284.96460776490574,170.5541404838077,83.69866337983065,250.9439491261575,474.53463690985666
2022-06-07,190.44003270305575,407.85805704928646,281.5787396286907,168.8291914602757,84.3099688926507,248.43114613078833,470.2738116379437
2022-06-08,195.46366286816752,407.7547431126876,280.6547788550664,165.67538614886564,83.87474279257819,248.14198799859767,472.54435544063455
2022-06-09,191.17415997885135,414.98271637139095,278.4506391704961,163.8136390241822,85.16964772558673,249.4709109871859,470.0706760581416
2022-06-10,190.4946706693353,422.97032611770743,286.600642726211,166.13873741979162,85.0060793687745,249.90285595889557,471.8245905274074
2022-06-13,190.38924219611448,423.0449024720028,291.91217597149165,170.2322462964474,84.58928838943675,249.46022957298274,476.2840157819412
2022-06-14,187.26155752520287,424.5843401825966,291.35387592687226,168.5615274463943,84.01405160574471,252.34058290850498,475.06408970077246
2022-06-15,197.00638656134657,428.4164118745348,295.1762096154408,173.94659200017185,82.9470485263423,247.79681084932315,484.6702820989891
2022-06-16,192.3594868231378,425.1354274455899,291.06957522741817,172.609652636169,82.4246495616007,246.87914890860677,482.69242155900923
2022-06-17,186.79424414570533,416.9437376944972,286.93466233292935,168.60383139835153,82.35653871800093,246.80714859028245,475.99914391891394
2022-06-20,185.47724708015593,415.9909765921517,283.5998950573081,168.25290031938349,83.46017281106607,246.53986648993362,475.39138827327673
2022-06-21,184.34648071363677,417.53195572711445,290.94965874258,172.22475109267552,82.0243086347075,246.88679495517323,482.2029993851854
2022-06-22,183.3224739154498,423.06087018001676,288.7814829027109,169.10113694906553,82.28457621656038,243.04791904017563,480.4346723196792
2022-06-23,190.81175496687436,416.7578555311456,282.9812842327198,165.08934861937362,82.32783261766791,242.21655833535428,481.71508045350066
2022-06-24,196.62027011883964,423.98475929722326,286.0829704366536,167.0897233860515,81.58259283810963,243.96705277067827,483.8803790735341
2022-06-27,201.87806782155826,435.24654504920096,290.1840514850605,168.6870816583222,81.74566356041666,238.10245396029666,489.39915558139353
2022-06-28,201.41481678208868,434.7213626419029,293.35061047966815,169.92896526611716,80.89226255191281,237.3616172269309,490.77582129571056
2022-06-29,202.34455862677518,436.5240978177139,298.82700336613897,170.58921082586514,80.93704099723408,240.4412543843702,488.48189981048415
2022-06-30,203.67674298437765,433.80767051815155,296.78911015318147,168.38295288576148,80.89668575436232,244.4980647920463,484.01113561789447
2022-07-01,196.82177430820934,421.03425328059217,301.3083942674845,169.4364165416893,80.85616524504503,243.5691251904708,478.33150258442987
2022-07-04,195.64826716761468,435.84351123323,311.111537649515,172.2367998563187,81.18253265485738,242.32989902571617,479.43324086950065
2022-07-05,202.00162927527754,448.0482623175405,320.1254374288384,175.2353721632384,80.84928735660196,244.27123229509502,487.75458530765576
2022-07-06,199.83728161277998,436.09927884422876,317.83129537715524,175.95710178810685,80.03438341949409,245.1044445051435,485.78715757464215
2022-07-07,204.65301875249784,445.2474842985811,317.1670259474375,173.2720598738963,79.72987944314428,246.99324588314352,486.6378669546892
2022-07-08,200.62955844236924,430.82640050665543,322.3386083131961,176.51838093692535,80.13461131334832,249.65544568374003,486.27588797691146
2022-07-11,199.3780085647666,429.0445113053106,319.6044381019476,179.66564131739585,80.48559368597323,249.0069037404454,487.2957375773208
2022-07-12,193.5947233620863,434.65603935109107,316.5320160794751,179.3009997428707,81.37102369296638,250.49867129804963,486.3095618871492
2022-07-13,193.87695440327064,434.6175557137895,313.7433912833885,177.4743540035268,82.50418584520203,251.0683958656722,482.7140537775086
2022-07-14,191.08961165442872,439.7935363307414,317.8222879077303,180.1223704753354,82.26566324835902,252.44463667574297,483.4030350425761
2022-07-15,189.8098264085323,445.28345192234116,323.3019747266623,180.8379000582743,81.62774071452033,252.41628238224138,490.20196771657857
2022-07-18,179.33069684369423,439.1610397558156,313.1174351739905,175.66254105496628,81.76576037385067,251.0362012540068,480.6222351598755
2022-07-19,179.57261194887099,436.0205536657243,305.36196739672874,173.73240386842573,82.44261620913649,253.38788269544304,473.85530342923175
2022-07-20,181.40792842952553,441.9448500321658,301.9908040194449,172.44754187314797,82.44170862582398,257.77675299976636,479.6587663489036
2022-07-21,172.69948366633753,451.42758240294955,297.9690441826686,172.40046320225647,83.34482873158055,255.98267116453138,479.13212206797266
2022-07-22,172.33351488094377,454.9446023339736,299.7500254168831,175.08376816140282,83.32789968349283,255.81818985375008,483.93463557397246
2022-07-25,175.58290463328612,462.7673807945885,298.768938120166,173.1379615923735,82.97803836212559,254.20785149192648,487.55453544040864
2022-07-26,181.0462394014433,466.4008703853943,307.4556270305491,179.02747296079465,82.82685213765757,252.78006039021332,497.9628792054911
2022-07-27,180.9168679025542,467.29006598136965,306.0093937894309,177.03724371212638,81.87809115275942,253.54039940213676,495.42647135616386
2022-07-28,198.6767872875507,474.02980790683506,304.36626560563747,177.28198891701354,82.77033145943895,254.83449464454225,502.6992124738038
2022-07-29,188.11732631214386,461.2976593687531,295.0949177818279,170.34699012034946,83.2826459781496,249.40251676834072,488.49764470330086
2022-08-01,185.29567444472656,453.6040325262539,295.05801338425925,170.76757690287155,83.9435401378847,251.62867593791427,489.157600389273
2022-08-02,185.49444606699925,455.91868611511467,298.01922161022657,172.2772689840736,83.59401505369804,250.82084810967456,488.84118673507413
2022-08-03,188.08680681215026,457.4455132774895,295.6874123183327,170.33447544834004,82.7974421546028,252.54133518791204,489.27449887074783
2022-08-04,183.45054708102768,459.3610165161466,292.68891041890663,166.99811817781702,83.74558935196892,251.80075332043342,484.9312149391308
2022-08-05,183.88681978419058,467.6431035733976,294.4796721960057,166.03271086497494,84.17459730945626,251.10943540183035,491.34047152620633
2022-08-08,184.0885257291771,452.7809750144323,293.42458119993745,168.44309068210927,85.2313841376264,256.2659140320553,486.4689265544204
2022-08-09,189.45050720372964,452.2611742147877,295.3555619668995,167.35144018022766,84.7089910714049,254.48148256152993,490.1402338174751
2022-08-10,194.31284122926758,457.9424784307496,291.00538093686623,165.18873457265258,84.25339834883336,256.25078801374497,494.23645237825514
2022-08-11,200.84665377303776,457.8330927813558,279.61938249099325,158.00039087963066,85.59509050721844,255.9981827581566,487.9437813634938
2022-08-12,211.3131671508536,474.2408660036837,284.29801376442333,159.65274934738918,85.31004052935727,256.847663196778,499.9970461351734
2022-08-15,214.2718659883514,481.61590231868945,291.4765120014233,160.94158108631905,85.72750938656326,256.8033994173236,497.43389312803913
2022-08-16,201.14498590400999,465.04847115663193,288.97540166476927,159.99830240078379,86.05967345992835,261.3772086519504,486.8413060318003
2022-08-17,201.20546965213907,467.31250821643516,286.08697092678665,158.9307283927683,84.97584508683705,263.99277649779987,485.128596400848
2022-08-18,214.19365787661346,476.6892099002678,294.5919426947189,162.3724948010052,84.61422874857551,262.99607498391345,493.7783755290221
2022-08-19,216.50769393182765,472.9713927974959,293.7251290217408,161.14691261064968,86.32882708091431,264.10384286205567,496.31900078206735
2022-08-22,215.47419983622268,474.1836991437812,287.7354477176771,158.1676164572292,86.69027815385158,268.0988736394943,494.5179873640616
2022-08-23,224.93491860924067,485.4590873870573,298.81861241462263,162.58706562923228,88.12648915057338,268.6798833208187,500.6552266530033
2022-08-24,217.09883473451333,496.8719856013689,303.73496495195,164.12681653504873,89.10308666249851,271.2559180810599,507.7698070051999
2022-08-25,207.40653459591576,487.8684757818385,298.4456449295941,159.15746580407767,90.26890482595574,270.9713751516843,501.8061009175038
2022-08-26,222.99821293607198,496.89200013666334,300.4908600962978,160.23207464945685,90.8142985086464,270.48143257302246,506.3602766654498
2022-08-29,230.50217888385603,505.14442879571294,293.4031798981984,155.86091090429812,92.18792965284871,272.41318023155634,503.8613913855297
2022-08-30,229.57683586755235,504.73034203987436,296.7214092989947,155.2488641491137,91.52622778526592,272.72372217381576,503.9631736433228
2022-08-31,233.84519237485497,498.7466678266622,298.01516276126046,157.27133520968158,91.76841403885777,273.52126045618417,504.6650469518062
2022-09-01,228.2738393440234,494.51466767847506,302.55477140583423,158.82315037644167,91.02535687763438,271.87744062739705,504.8689270536568
2022-09-02,225.9654508107628,496.57790476387225,305.18912462456956,161.14949820773182,92.07834490887839,275.36562796373465,503.6617140517581
2022-09-05,220.1242060777962,492.00900710347094,301.37432804722306,158.0554956677359,91.96252451031886,273.8362462602581,497.40792188840345
2022-09-06,218.27888677410613,499.4119379186888,303.46341220052466,162.50503508548783,91.97396060403263,273.4679268576556,500.7695880319939
2022-09-07,220.22710062310978,504.19813699466005,314.9314336655134,165.72240361793746,92.39918316340207,274.78383918557495,501.5313809436198
2022-09-08,225.67438565700385,517.8871145428668,314.04344266077356,165.50864300050944,91.04205820886902,270.89135977236305,508.1946182797892
2022-09-09,222.76563131721755,507.5204231433088,312.92620260607674,164.26446814134988,90.7533118054287,272.4524737255804,501.890527293865
2022-09-12,216.99508988864835,504.5473851107345,316.4028004195858,167.44151273931473,90.16689999031384,274.5631253583408,500.2685887461651
2022-09-13,229.57373540025534,505.38200215910484,325.383498658564,169.91058666250413,91.40851449705696,277.56799169605057,503.1363216463369
2022-09-14,226.23254183435728,508.97246289684665,331.1238737241763,172.0175901895755,91.3706881651411,279.72100024165877,505.5091999101464
2022-09-15,217.80097009892575,496.9591104958693,328.72095206629126,172.9308450014317,92.7361490132351,282.6334313698062,501.58381222366353
2022-09-16,223.04060207322982,496.0061379125562,328.6482343042394,171.65877224122434,91.73525184933082,282.9007415997658,502.98497832531683
2022-09-19,227.98427160996582,503.6804824755059,332.2909653959479,174.00044702647398,91.55776103595163,284.24648678236963,505.4894307096933
2022-09-20,230.8078757071978,510.8178946061939,330.6541411097097,173.55371378658677,91.10237611494117,282.6783417894451,504.0754826355656
2022-09-21,240.08409372724216,525.6466233897704,337.86221001825726,179.59800180605637,90.62667968204113,291.05666804940995,512.9342910076106
2022-09-22,242.21741523426158,524.2052374601119,339.9916048342858,181.80582793765842,90.43350679079542,295.9793582539925,515.4859684374085
2022-09-23,244.48271250898182,518.922739433778,341.65223634077677,182.22554743199294,89.90670184911305,293.62701892487433,522.8298410681174
2022-09-26,242.8169716512922,506.9307221393507,335.3509358871088,179.6497012961586,90.48316433719692,295.3870738234527,519.6445982066964
2022-09-27,238.39748182304973,506.6252614385025,330.05227871373944,176.63377659972056,89.99067613830294,291.5897543779116,519.1959992992856
2022-09-28,243.68860268683622,517.742056768301,333.2615278011632,179.24928551449815,88.50779117080876,293.17229445650497,525.4805025404864
2022-09-29,248.6343547551205,524.1600055624057,330.054786677226,175.70505724804372,88.08839791614847,294.3703375631476,527.9136278428722
2022-09-30,238.8297212456503,510.15370481962884,322.3092550430671,172.0820145926787,87.34908590595458,289.52128403617274,517.6187872517298
2022-10-03,239.7241924043312,502.09817736379614,320.39173985117327,172.95838893890152,86.35801534972893,288.2755988105368,519.3589201819595
2022-10-04,236.9791056852194,496.1733826718677,324.8952854044096,174.2158596741852,87.11919752255844,290.18279391283545,517.8164533316689
2022-10-05,240.71330333007378,501.16608791196774,331.83944711980297,176.10474447888853,86.99904579692681,290.3165860497687,523.7824636075115
2022-10-06,233.62990627894933,504.01766036168834,333.86182936572794,174.8414641315302,88.02236552424964,297.13297267078997,525.4107787955312
2022-10-07,244.2070396330543,512.013149372971,328.3106986758341,169.9972393529604,88.34673443824151,295.80277626908855,523.5060250342958
2022-10-10,244.0197747167201,516.692452853921,321.70853790653473,166.91147099902636,89.70702524636627,293.83969490336773,523.4631641925157
2022-10-11,240.7412112049041,518.7507681334836,327.3552230599639,170.19943960001257,90.2921662748413,291.5062771357172,528.3670399079298
2022-10-12,234.8788117733486,516.7777434229048,327.5210762086073,171.01968897598871,90.60256224325992,289.52080994457424,522.9814857253858
2022-10-13,241.42942394888584,522.9318901102863,335.8222109171875,174.15786519138703,89.2760236935892,291.6048567171931,528.2735335985357
2022-10-14,244.21489655237747,520.0211346552785,344.66405437827433,176.0797411965736,88.83440530999455,291.90937047704375,527.9357620691658
2022-10-17,246.94674130830722,534.5679618469266,345.28841128374717,177.08443031041085,86.74487714346765,290.4147831933648,531.7996138373888
2022-10-18,241.18247596730083,539.2004589475766,343.5690279422667,176.22647730104063,86.59521406581241,285.17550470673683,527.1867412884847
2022-10-19,248.5750228644121,527.9320829872015,338.4531644358157,173.66398725090139,87.94405156231447,288.26313727367426,522.7722202656083
2022-10-20,258.86835435699135,529.1926075887394,345.7751909725397,174.2806280808966,88.56587639559497,288.1004382759144,523.7010174039951
2022-10-21,257.46505474617146,530.5793718417978,343.1957387191001,174.25055906311755,88.18544335319697,289.4982102005534,524.6690390902864
2022-10-24,257.2818096853266,527.1655689334618,343.4095669809034,175.20492208235237,89.73698718233506,293.3792097089468,526.7824774731911
2022-10-25,282.7858816519018,547.6931796419758,353.7149859388295,180.34208942976807,88.50511056516746,292.22992478778883,539.036512326212
2022-10-26,288.70406707520857,550.0835319571038,355.82792166063297,182.96263211850066,89.02758747462761,292.5740623146511,540.0323748139757
2022-10-27,299.124481878029,562.9111314306368,350.6459606731758,180.66267161238065,89.22891451728213,294.9818922431966,545.2387784006353
2022-10-28,302.044538023855,569.7144636128027,352.70615012872696,180.41762259306753,89.01765754769924,295.0629679112785,547.3255320935536
2022-10-31,285.6280033487311,556.4770808597428,348.5101661260044,178.33829042666306,89.0713423149736,296.06627406606384,536.9749061690134
2022-11-01,272.21523701684646,545.3029099647541,348.8992302136027,181.15571218871617,89.70033904540233,292.5700866954338,532.275779904406
2022-11-02,274.6460338532683,548.4440378370638,352.92529225429496,181.2226554336615,89.7016604159498,293.9251806502441,536.55403431608
2022-11-03,268.3388775743147,541.7596868936349,336.03469945875065,173.9199842575935,89.77346628574165,290.617960794007,527.9590914287451
2022-11-04,268.1882550625411,524.0764581040825,333.9264492094117,171.59886999924544,90.21879063457975,287.4321990889744,522.8173243423555
2022-11-07,266.2024960824464,525.312675921991,334.6236787467071,171.50396745191102,89.06862392409005,282.75792143278284,521.2335620259661
2022-11-08,266.4368037152427,520.9173427839747,337.2313432400099,172.03803874811737,88.28810662869662,281.58615292555913,521.9940691584309
2022-11-09,269.37132833700565,537.5659558740113,337.26506316355517,172.09289745617897,88.63598171619353,282.0200563774209,524.3015272732988
2022-11-10,257.33425820595534,525.9125861717529,327.8251047185193,165.93863787172822,88.4429936520242,278.5911831525127,516.5751523294008
2022-11-11,262.3504808294641,522.3246762561768,326.55660835171693,162.74189194234015,88.14083655598519,279.37545761239716,517.6944813832066
2022-11-14,257.0449479841401,527.1604344998138,318.9975952217731,158.28207729368467,89.00069332861821,284.0594905848654,515.3724145960381
2022-11-15,257.0218971293684,510.51222597557313,306.00886121062666,153.70157615211164,89.01880911060879,280.78658278856506,507.4443337024948
2022-11-16,258.2098659467224,518.5734600243087,308.3263486985238,156.34676421231217,88.92668320707376,280.75411767779894,513.8456527865429
2022-11-17,250.9660260449853,535.760508923252,312.29539750393917,158.4770989141402,89.33990450569864,286.1947348372111,519.7542230039438
2022-11-18,239.34724449405093,538.8455415467989,309.59950225374155,157.67806799843194,88.57241503393959,286.8090101929694,515.4221728474785
2022-11-21,240.344763518653,537.4596970927297,319.2068259032993,164.12554027140132,88.2759866781627,287.3482051691229,519.3555637037679
2022-11-22,248.7994257396773,540.9766096651119,318.9493786554975,165.5485363601254,87.75739607034784,287.1834199905239,518.3157036479588
2022-11-23,254.44124021407794,560.8403622345796,326.9783676268292,170.95776768004882,86.86042332234679,287.7789866018176,524.9103822977556
2022-11-24,252.98067491258197,566.365830315153,328.32801181869,169.3680684985128,85.95922174870651,283.47446012759747,526.5700617136371
2022-11-25,269.57578739433205,589.9103604853262,324.74470472644276,170.4000073896248,86.56327414042276,280.4174718052022,532.6740516186028
2022-11-28,278.9702676113774,601.4508625926459,321.1404472051833,170.08035305615905,84.98996310320929,278.8352809740679,539.5270863136315
2022-11-29,279.4411053194597,597.5342299041065,325.21704577341075,173.1607103960475,85.81273690091788,282.0436430275756,544.1247586980323
2022-11-30,286.026020209642,604.5420067478,327.7089892729083,173.832580947004,84.84455043600639,279.1085999319004,546.8526269437484
2022-12-01,288.4476957331819,619.3534408391737,330.22817245546935,176.51505076917041,85.54974189206766,279.4276688129403,553.0495122485481
2022-12-02,286.6552674617119,630.4463008923575,335.19857025657836,176.62939315725126,85.66178929227695,283.9797526830117,555.4022481699368
2022-12-05,290.8908537771163,638.7101156487381,331.5849067210605,176.14968213531944,84.68895564253796,281.6970959723165,560.1557013550112
2022-12-06,294.37827173236434,638.4634814689641,334.4152858829741,177.17609611194052,84.61995030205287,283.59165862087417,559.8584536429141
2022-12-07,295.0708201596159,636.187851737894,325.8779810090392,172.48323213045833,86.00684790015171,285.4711742464476,551.3932344753239
2022-12-08,281.9612404285084,626.1165828483857,330.9318512865365,174.07822472660487,86.98393619688355,287.1936445522928,549.88453836607
2022-12-09,271.1064052353377,627.0506483377309,327.98185492127897,174.33410463771762,86.52218629722928,287.1958108325681,548.5418443590761
2022-12-12,270.1517969886442,630.2587463097448,327.03111109695317,173.0077750682505,87.80532417027624,291.0341497637446,545.6196282968759
2022-12-13,275.1461224765849,627.248456406749,321.16525044775403,172.3796555684261,86.57711300716852,292.5887273504375,544.6111512635782
2022-12-14,273.7008992876029,630.1542304919923,324.47989664855106,172.42558107261985,87.10600221181627,293.4709598810344,541.6977910781131
2022-12-15,272.6065478229168,642.458509554532,335.10934465136194,177.74066479628502,85.99012142341704,294.441034244451,550.9906482935851
2022-12-16,278.96966391865675,654.9399743266744,339.91074683318004,179.5782165147858,85.41459441787444,289.2879893082955,556.9880975278822
2022-12-19,280.8607268176598,661.9567387740025,334.1151955534984,178.47393543400466,87.04297110955777,290.8438141778777,556.1030230039396
2022-12-20,283.8177832903325,684.5585327039701,332.4572026809675,178.3295284341734,86.49974333791882,289.1496808236397,559.8979647209136
2022-12-21,295.95334047237515,712.6660927897834,340.48791078245966,181.02534566931323,88.15513431409454,289.96802651724505,567.1657482802651
2022-12-22,280.80563344942095,715.5116827885323,344.29002268176026,186.53672270470702,87.06671114737443,293.19619536002625,568.614833726048
2022-12-23,288.05950469344657,704.2847849828462,351.82950482805336,190.80569293482313,86.76397342469606,295.18165044410324,569.6682626452028
2022-12-26,283.37655881862423,696.016055917396,339.8627752847317,187.52879102021132,87.92322777920042,293.90684786160955,564.0861893053406
2022-12-27,281.42826369373586,698.0359250789624,336.5889271471891,184.7928625457805,88.87429676466041,294.40469331292377,567.8321308622925
2022-12-28,282.14130292580217,689.3271251988064,342.1178591697467,188.03229491800732,89.26490627001358,298.28418324075363,567.268111860991
2022-12-29,281.3755911022597,687.1783921569801,334.81380900788344,184.70828435249956,90.49577464560679,299.74774122872657,559.4402672169008
2022-12-30,268.7486071827813,694.132156456624,333.7344073459088,183.26902165509426,90.4916832616065,295.53670568574915,560.9048106644948
2023-01-02,265.8737978087446,706.0107795920306,335.3763397483337,186.40600519637766,90.64595945665124,298.26246906886973,566.0973221795881
2023-01-03,271.23848733531463,714.3982626300431,336.1089668429157,190.04227497764077,89.80544955513308,298.0153791804917,570.6782531980846
2023-01-04,274.8697321772373,713.1246850426544,338.17753890339714,190.6313185896403,88.52988312119838,297.23747191738676,569.1128317102857
2023-01-05,261.12116855628005,703.0902169647848,337.5640419859109,191.2482775267686,89.08550108703712,292.29926207530923,559.9735183263149
2023-01-06,277.4909679843018,706.160301227646,343.64177058677456,192.61170745947163,88.89611918205483,290.9896476485111,567.4441278918208
2023-01-09,278.9560392951981,702.8921735164606,337.7372985979392,190.69507977367533,88.08905725275496,291.4426120598003,573.5836122704546
2023-01-10,290.9087569017277,720.1947334910133,341.3494751286554,188.99218882122014,87.03631101246097,294.3804050704276,577.0996067564565
2023-01-11,285.14460298948933,714.0379011274568,334.10781291182417,184.03850250194074,87.27552302450388,291.8308285020873,568.7516588579954
2023-01-12,278.8030428365698,714.576873660982,332.20469352781316,183.01852815266014,87.85025552011373,291.8420259921225,565.5675653717282
2023-01-13,283.1171680285973,725.4090676080684,333.53903139926774,183.78468179382386,87.218279446566,289.30208545934175,571.1337143654871
2023-01-16,287.27638760599035,733.917929089839,336.8020252633117,185.24765422773243,87.65313475373551,292.46799699996666,577.4387161861237
2023-01-17,286.72618363079397,748.8130311186557,340.0559071363433,187.7235387821953,87.80392635015302,293.56395204608583,579.0835967647079
2023-01-18,293.2028560941989,786.6985143981425,343.9364684027482,189.63979878854568,87.39014857886956,292.38687639363434,592.5644937948973
2023-01-19,287.6217183805429,776.6353968805688,333.4368940897789,184.15773282474302,86.43432594794245,292.8949168745312,594.5140851679117
2023-01-20,284.77203217761627,755.5900974182869,335.2051063378639,183.5791812559319,87.40588350617492,292.9170620078539,588.4191905708208
2023-01-23,283.5641003450995,763.2407344935004,334.90966314663405,182.71885445036554,87.32321582680012,289.51011755604014,589.8406493666221
2023-01-24,268.9546628520896,745.7094726594612,334.7892126242757,183.09696151919832,87.88178501621283,289.60983649126,587.4823689295451
2023-01-25,276.8935842834145,757.8737602319982,342.56469899653626,187.5345513395908,87.29524060437639,286.17279438174944,596.0670841833919
2023-01-26,281.8219828483077,774.7312841161981,340.43122743023395,185.3043771072426,87.7240205308761,286.4276026551585,592.1098197193947
2023-01-27,285.3589805659114,757.1076111881076,333.57613664784395,184.7854976251212,89.15480814799515,284.33315021085946,586.7178550518063
2023-01-30,286.05008311716875,778.0541235930743,333.8218065432584,184.2391756907567,90.40635733356662,284.4661173627909,591.4690293918813
2023-01-31,273.86422791612347,765.5403119603341,322.0858110836589,177.79766716462564,91.51177945486064,284.5738583933436,580.0214856010631
2023-02-01,268.0363386215435,758.017003064101,321.99780903702907,179.33332431837542,89.4857728711196,280.9398050561985,579.3817234991152
2023-02-02,267.5384735311486,762.2899044850532,323.9157204419419,179.66781745549883,89.07555811798501,280.1456648791901,584.1189697320339
2023-02-03,261.97778277608563,756.6785725787613,323.47731658270317,182.03236746803498,88.84231151219187,282.54479507827466,587.1189214261814
2023-02-06,261.76891547314216,754.3482123305264,321.5293666916312,180.84639816556725,89.56813272200749,283.7108783186657,586.2424728415505
2023-02-07,253.29851905817267,736.0692952539777,329.16816437334904,183.57274297847073,88.87325226449096,287.06937819626023,585.8004581975947
2023-02-08,258.05703609013887,739.1770938567827,328.64405529164657,183.14109672680058,87.81311975468739,286.17748005333175,588.4376576961935
2023-02-09,273.2162314361574,754.0012151450286,320.5727397754298,179.860782863823,89.98568102624026,290.30727890805093,587.7554184699432
